NAME,UID,COURSE
Genesis Johnson,u0001588,CHEM0394 LAWS0171 HIST0076 BUSN0400 CBEA0011 ENGN0050 HIST0237 BUSN0195 BUSN0374 MGMT0044 MGMT0209 PHYS0251 PHYS0246 CHEM0325
Brooklyn Martinez,u0001589,MGMT0181 CHEM0141 HIST0413 MATH0087 CHEM0319 MGMT0120 BUSN0208 COMP0479 ENGN0426 ENGN0351 BUSN0407 CHEM0469 MATH0178 LAWS0421 PHYS0446 MATH0059
Mia Johnson,u0001590,ENGN0379 HIST0126 LAWS0397 CHEM0405 BUSN0299 MGMT0296 CHEM0441 CBEA0011 COMP0390 MGMT0434 CHEM0371 CBEA0282 HIST0224 BIOL0265 BUSN0074
Ella Moore,u0001591,MGMT0181 COMP0234 BIOL0488 BUSN0064 PHYS0330 HIST0110 HIST0406 CHEM0389 BUSN0122 LAWS0026 MATH0357 LAWS0393 BUSN0042 CBEA0131 BIOL0265 COMP0320 MATH0068 MGMT0302
Giselle Martinez,u0001592,BIOL0096 CBEA0200 CBEA0021 COMP0478 PHYS0383 COMP0483 MGMT0209 COMP0242 MATH0091 COMP0067 CBEA0123 CBEA0316
Ayla Wilson,u0001593,MATH0033 CBEA0018 MATH0032 HIST0110 CHEM0190 COMP0459 BUSN0193 PHYS0292 MATH0087 BIOL0172 ENGN0093 LAWS0226 COMP0493 CBEA0359 BIOL0114 MGMT0468 ENGN0351 HIST0237 LAWS0444
Emily Martinez,u0001594,COMP0356 MATH0422 COMP0478 LAWS0451 CHEM0133 CHEM0206 COMP0179 HIST0174 MATH0068 CBEA0416
Lucia Jones,u0001595,PHYS0113 CBEA0293 CBEA0408 COMP0496 COMP0252 COMP0249 LAWS0095 MATH0357 BUSN0058 CBEA0424 BUSN0098 MGMT0044 COMP0392 CBEA0241 LAWS0264 LAWS0226
Hazel Johnson,u0001596,BUSN0277 MGMT0332 COMP0493 LAWS0397 LAWS0386 LAWS0094 CHEM0415 BUSN0366 BUSN0043 LAWS0421 CBEA0307 BIOL0305 BUSN0380 MGMT0403
Makayla Smith,u0001597,CBEA0416 PHYS0027 MATH0212 HIST0041 HIST0311 CBEA0021 MGMT0014 BIOL0250 BUSN0008 MATH0298 MATH0079
Daisy Miller,u0001598,PHYS0492 MATH0032 BIOL0286 HIST0406 BIOL0214 MGMT0120 ENGN0152 HIST0301 CBEA0471 HIST0355 ENGN0328 COMP0129
Faith Johnson,u0001599,PHYS0410 BIOL0247 MGMT0233 BIOL0452 CHEM0037 BUSN0260 ENGN0399 COMP0108 ENGN0336
Eleanor Garcia,u0001600,BIOL0401 PHYS0295 BUSN0122 LAWS0117 ENGN0054 PHYS0132 MATH0308 BUSN0277 BIOL0052 MATH0412 CHEM0325 ENGN0470 ENGN0387 CBEA0231 LAWS0143 ENGN0085 MGMT0468 MGMT0362 CHEM0402
Natalia Rodriguez,u0001601,MATH0461 BIOL0214 BUSN0454 COMP0478 CHEM0487 CHEM0489 ENGN0134 CHEM0402
Elena Smith,u0001602,ENGN0470 LAWS0171 BUSN0396 MATH0461 CHEM0437 BUSN0208 HIST0012 MGMT0296 CHEM0371 BIOL0073 COMP0242
Iris Taylor,u0001603,LAWS0124 CBEA0018 ENGN0327 HIST0078 PHYS0330 BUSN0324 HIST0376 HIST0485 HIST0449 MATH0342 LAWS0009 CBEA0011 MGMT0453 CBEA0169 LAWS0254
Victoria Taylor,u0001604,HIST0158 MGMT0061 CBEA0162 MATH0422 BIOL0268 MATH0156 MATH0357 MATH0051 COMP0108 BUSN0066 CBEA0040 CBEA0239 BUSN0291 LAWS0075 CHEM0312 CHEM0025 COMP0320
Alina Davis,u0001605,PHYS0090 ENGN0185 ENGN0010 LAWS0094 MATH0156 HIST0177 BUSN0291 MGMT0281 PHYS0132 HIST0174 MATH0164 CBEA0038
Anastasia Williams,u0001606,LAWS0063 MATH0149 BIOL0114 ENGN0152 BUSN0400 COMP0479 MGMT0236 PHYS0028 MGMT0284 ENGN0054 COMP0047 HIST0243 COMP0320
Madeline Moore,u0001607,BIOL0016 PHYS0137 HIST0126 BIOL0204 ENGN0010 CHEM0389 CBEA0011 COMP0249 BUSN0366 BUSN0098 COMP0047 CHEM0375 PHYS0132 CBEA0103
Reagan Martinez,u0001608,ENGN0470 MATH0032 COMP0343 MGMT0345 ENGN0353 ENGN0104 ENGN0399 PHYS0028 CBEA0262 MATH0161 MATH0091 HIST0382 BUSN0101 PHYS0410 CBEA0103 COMP0199 LAWS0226
Nova Garcia,u0001609,BIOL0016 PHYS0015 LAWS0117 CHEM0462 MATH0308 BUSN0165 CBEA0310 HIST0485 CBEA0186 BUSN0058 COMP0290 HIST0311 LAWS0045 COMP0306 ENGN0458 BUSN0043 MATH0091 HIST0263 BUSN0273
Willow Johnson,u0001610,MGMT0024 MGMT0358 BUSN0490 BUSN0240 BUSN0058 BUSN0166 HIST0216 COMP0320
Grace Rodriguez,u0001611,CHEM0350 LAWS0202 MATH0087 MATH0370 CBEA0471 CHEM0489 BUSN0163 ENGN0223 HIST0174 ENGN0445 ENGN0173 HIST0404 BIOL0265 ENGN0435
Zoe Taylor,u0001612,MGMT0198 BIOL0016 CBEA0201 CBEA0162 HIST0041 COMP0067 COMP0129 PHYS0160 HIST0176 BIOL0034 CHEM0141 BIOL0286 PHYS0292 MGMT0120 HIST0243 HIST0365 HIST0012 ENGN0442 PHYS0148
Madeline Martinez,u0001613,CHEM0350 CHEM0477 ENGN0313 LAWS0094 ENGN0085 CHEM0389 MATH0051 CBEA0287 BUSN0291 CHEM0035 COMP0199
Emilia Williams,u0001614,BIOL0488 CHEM0248 CHEM0349 LAWS0202 LAWS0081 HIST0406 CHEM0389 HIST0012 COMP0290 BUSN0166 MGMT0362 BUSN0407 PHYS0495 BUSN0101 MGMT0270 CBEA0316
Daisy Taylor,u0001615,MGMT0181 MGMT0358 ENGN0436 LAWS0144 CHEM0207 BUSN0299 LAWS0009 BUSN0240 CBEA0262 HIST0121 CBEA0239 CHEM0462 LAWS0045
Julia Martinez,u0001616,CHEM0139 ENGN0266 ENGN0377 ENGN0104 COMP0290 PHYS0211 CBEA0040 BIOL0115 CBEA0300 PHYS0132 LAWS0154 CBEA0316 HIST0263
Ava Jones,u0001617,BUSN0205 BIOL0175 LAWS0333 PHYS0015 LAWS0117 CHEM0222 PHYS0276 LAWS0393 MGMT0281 CBEA0231 PHYS0251 CBEA0169 COMP0320
Victoria Davis,u0001618,COMP0479 LAWS0095 HIST0177 LAWS0457 CHEM0238 CBEA0424 BIOL0338 MATH0278 HIST0078 ENGN0399 LAWS0393 PHYS0446 COMP0320 HIST0481 COMP0409 LAWS0341 ENGN0134 BIOL0250 COMP0187 HIST0263
Lyla Jones,u0001619,MGMT0181 MATH0020 ENGN0055 HIST0376 MATH0422 ENGN0050 MGMT0434 CHEM0371 ENGN0336
Zoe Wilson,u0001620,MGMT0155 ENGN0470 BIOL0016 MGMT0332 PHYS0027 BIOL0175 CHEM0349 HIST0406 ENGN0085 PHYS0314 HIST0482 MATH0023 CBEA0471 COMP0483 HIST0216 CHEM0317 MATH0298
Autumn Taylor,u0001621,CHEM0480 COMP0460 HIST0449 HIST0189 MGMT0484 CHEM0056 ENGN0223 LAWS0386 HIST0128
Emersyn Taylor,u0001622,CBEA0245 CHEM0248 COMP0343 CHEM0037 CHEM0388 BUSN0400 ENGN0104 MGMT0434 BIOL0338 COMP0047 CHEM0133 BUSN0043 BUSN0374 CBEA0048 MATH0491 BUSN0031
Emerson Smith,u0001623,LAWS0167 BUSN0205 HIST0406 BUSN0289 HIST0041 BIOL0082 COMP0003 HIST0153 HIST0177 COMP0483 BUSN0374 MGMT0044 ENGN0093 CBEA0307 ENGN0344
Emerson Wilson,u0001624,CBEA0245 MGMT0358 HIST0126 ENGN0085 BUSN0299 LAWS0009 CBEA0011 PHYS0276 BUSN0366 MGMT0468 CBEA0471 BUSN0043 PHYS0446 PHYS0246 HIST0263
Alexa Miller,u0001625,MGMT0024 HIST0334 COMP0129 ENGN0445 ENGN0192 BIOL0005 MATH0023 HIST0355 CHEM0317 CBEA0118 ENGN0104 COMP0290 BUSN0058 HIST0128 HIST0243 PHYS0113 HIST0376 PHYS0028 MGMT0302
Ariana Miller,u0001626,MATH0308 LAWS0063 HIST0158 MATH0210 CHEM0319 BIOL0114 LAWS0009 HIST0365 MATH0051 PHYS0251 BUSN0042 BUSN0335 COMP0348 CHEM0375 COMP0067 HIST0243 HIST0382 CHEM0443
Audrey Moore,u0001627,BIOL0016 BIOL0127 HIST0334 COMP0235 BUSN0366 BUSN0291 COMP0474 CBEA0307 CBEA0297 BUSN0456 CHEM0312 ENGN0230 MATH0150 MGMT0007 PHYS0466
Jordyn Moore,u0001628,CHEM0036 MATH0212 BUSN0165 COMP0136 CHEM0207 CHEM0013 PHYS0276 LAWS0457 PHYS0006 BUSN0098 MATH0140 CBEA0241 HIST0077 LAWS0254
Isla Garcia,u0001629,MGMT0155 MGMT0107 LAWS0095 CHEM0238 PHYS0495 BUSN0101 PHYS0363 BUSN0318 CHEM0472 MATH0023 BUSN0240 MATH0412 CHEM0130 MATH0039 COMP0105 CBEA0038 ENGN0399 MGMT0125 LAWS0202 COMP0285 BUSN0099 CBEA0331 BUSN0273
Addison Wilson,u0001630,MATH0087 BUSN0165 CBEA0162 CHEM0080 ENGN0272 PHYS0271 PHYS0337
Emerson Davis,u0001631,CHEM0472 CHEM0037 CHEM0207 BUSN0122 HIST0012 PHYS0295 COMP0347 MGMT0453 CBEA0262 MATH0051 MATH0140 CHEM0056 MATH0161 CHEM0025 MATH0039 PHYS0071 ENGN0223
Avery Davis,u0001632,ENGN0135 PHYS0363 MATH0473 HIST0311 MATH0342 ENGN0152 MATH0357 ENGN0309 CHEM0371 ENGN0138 HIST0077 BUSN0191
Natalie Williams,u0001633,BUSN0205 MGMT0274 MATH0422 BUSN0490 MATH0156 PHYS0001 COMP0390 CBEA0065 BUSN0146 MATH0140 CHEM0312 PHYS0213 CBEA0038
London Johnson,u0001634,BIOL0089 ENGN0192 CHEM0394 LAWS0100 BIOL0082 MATH0053 MGMT0345 COMP0347 MGMT0420 MATH0023 HIST0237 CHEM0469 PHYS0132 CHEM0025 COMP0187 ENGN0391 MGMT0232
Delilah Garcia,u0001635,CHEM0036 ENGN0455 CHEM0433 PHYS0132 PHYS0495 BUSN0101 MATH0412 HIST0176 CHEM0467 MGMT0183 BUSN0384 ENGN0266 BUSN0058 COMP0108 LAWS0218 MATH0068 CHEM0084 LAWS0197 BUSN0227 CBEA0297 MATH0298
Adeline Moore,u0001636,BIOL0145 CBEA0201 CBEA0162 HIST0481 PHYS0015 BUSN0122 LAWS0026 LAWS0228 COMP0108 PHYS0279 COMP0199 LAWS0045
Riley Taylor,u0001637,BUSN0205 LAWS0081 ENGN0377 BUSN0259 COMP0067 MGMT0014 BIOL0265 CHEM0477 BIOL0052 CBEA0103 BIOL0109 ENGN0185 BUSN0339 LAWS0154 PHYS0466 HIST0481 ENGN0426 PHYS0028 MATH0373 BIOL0115 CBEA0297 ENGN0173
Khloe Taylor,u0001638,MGMT0155 CHEM0269 BIOL0268 MATH0053 ENGN0418 COMP0478 BUSN0066 MATH0361 CBEA0423 MGMT0233 BIOL0034 HIST0158 MATH0212 COMP0203 CBEA0359 CBEA0021 MGMT0468 LAWS0421 PHYS0148 BIOL0250
Paisley Johnson,u0001639,ENGN0135 PHYS0363 HIST0041 BIOL0096 BUSN0208 BIOL0184 COMP0347 COMP0392 CBEA0040 ENGN0230
Autumn Moore,u0001640,LAWS0124 BUSN0205 CBEA0245 BIOL0247 COMP0493 COMP0372 COMP0496 HIST0365 HIST0012 COMP0390 LAWS0341 COMP0474 BUSN0447 CBEA0169 COMP0242 ENGN0173 CHEM0325 BUSN0074
Emily Rodriguez,u0001641,MGMT0083 ENGN0327 CBEA0416 BUSN0396 ENGN0085 ENGN0272 ENGN0275 BIOL0168 ENGN0442 PHYS0271 PHYS0495 BUSN0074 BUSN0273
Isabelle Moore,u0001642,BUSN0205 MGMT0183 CBEA0423 CHEM0477 CBEA0162 COMP0306 MGMT0453 CBEA0262 HIST0121 ENGN0134 MATH0491 CBEA0169 CHEM0025 BUSN0074
Samantha Smith,u0001643,BIOL0109 MATH0258 MATH0422 MATH0210 ENGN0152 ENGN0458 BUSN0407 BUSN0291 COMP0285 ENGN0367 CHEM0238 BUSN0273
Genesis Moore,u0001644,BIOL0034 BUSN0064 BUSN0277 ENGN0313 MGMT0061 CHEM0222 ENGN0455 HIST0237 COMP0285 MATH0491 CBEA0118
Sophie Rodriguez,u0001645,MATH0429 COMP0356 LAWS0144 MGMT0296 BIOL0283 CHEM0467 HIST0189 BUSN0042 COMP0047 MATH0225 BUSN0259 PHYS0148 ENGN0344 BIOL0305 MGMT0125 LAWS0264 LAWS0254
Elena Martinez,u0001646,CHEM0036 COMP0249 ENGN0173 CBEA0307 PHYS0246
Vivian Wilson,u0001647,BIOL0247 MATH0032 COMP0343 BIOL0286 BIOL0145 MATH0149 HIST0365 MATH0422 HIST0253 COMP0249 COMP0347 BUSN0273 ENGN0418 PHYS0279 CHEM0325 MATH0002 LAWS0254
Grace Moore,u0001648,BUSN0277 PHYS0137 HIST0126 ENGN0185 BUSN0289 LAWS0465 CHEM0440 MATH0357 PHYS0383 ENGN0223 ENGN0138 PHYS0466
Emma Martinez,u0001649,MGMT0024 LAWS0171 MGMT0215 MATH0244 CBEA0200 ENGN0399 MATH0491 COMP0290 BUSN0195 BIOL0073 ENGN0138 CHEM0130 CBEA0118
Lyla Moore,u0001650,CHEM0141 MGMT0332 LAWS0100 CHEM0388 BUSN0335 MATH0119 PHYS0148 COMP0129 CBEA0048 ENGN0138 BIOL0219 CBEA0331 PHYS0279 COMP0199 CHEM0321
Athena Garcia,u0001651,BIOL0109 CHEM0269 BUSN0064 LAWS0094 ENGN0085 CHEM0222 CBEA0011 BIOL0475 CHEM0469 LAWS0381 BUSN0195 MGMT0232 CBEA0300 MATH0161 MATH0059
Sarah Taylor,u0001652,CHEM0036 PHYS0330 LAWS0100 MATH0149 COMP0493 PHYS0499 MGMT0120 ENGN0152 BUSN0407 MGMT0281 CHEM0133 LAWS0218 MGMT0232
Reagan Wilson,u0001653,PHYS0295 MATH0370 BIOL0114 LAWS0341 MGMT0428 LAWS0323 COMP0147 MATH0178 CHEM0317 MGMT0125 BUSN0191 MATH0059
Stella Wilson,u0001654,BUSN0227 MGMT0274 MATH0210 COMP0479 ENGN0050 ENGN0104 ENGN0346 PHYS0028 BUSN0366 CHEM0443 BUSN0335 BIOL0219 PHYS0132 CBEA0048 COMP0242 CHEM0325 HIST0432
Delilah Williams,u0001655,CBEA0416 BUSN0277 CHEM0036 MATH0087 BIOL0214 MGMT0120 PHYS0303 COMP0479 BUSN0166 MGMT0125 CBEA0038
Aubrey Taylor,u0001656,BIOL0452 HIST0158 CHEM0139 HIST0041 CHEM0013 HIST0012 BUSN0260 COMP0479 PHYS0211 ENGN0134 BIOL0073 CBEA0169 PHYS0337
Sadie Garcia,u0001657,HIST0126 COMP0136 CHEM0025 LAWS0393 HIST0355 ENGN0309 MGMT0281 MGMT0284 BIOL0438 MATH0161 LAWS0386 HIST0128 COMP0106
Delilah Martinez,u0001658,BIOL0452 HIST0158 CHEM0036 BIOL0168 CHEM0046 COMP0392 PHYS0132 CHEM0035 MATH0164 COMP0496 ENGN0329
Charlee Davis,u0001659,LAWS0124 BUSN0205 CBEA0423 ENGN0378 BUSN0324 LAWS0100 HIST0481 BIOL0196 ENGN0458 HIST0237 COMP0348 CHEM0462 MATH0164 MATH0069
Charlotte Smith,u0001660,BIOL0431 MATH0020 CHEM0036 BUSN0064 HIST0158 LAWS0197 LAWS0427 BIOL0082 MATH0342 MATH0473 BIOL0475 ENGN0344 HIST0498 CHEM0025 BUSN0380 CBEA0416
Avery Miller,u0001661,ENGN0313 MGMT0007 PHYS0295 COMP0151 PHYS0368 ENGN0445 HIST0077 PHYS0466 CHEM0325 BUSN0074
Leah Martinez,u0001662,MGMT0233 CHEM0349 CHEM0394 ENGN0378 BUSN0324 LAWS0081 LAWS0333 HIST0012 COMP0235 CBEA0417 BUSN0339 COMP0242 CBEA0194 CHEM0443
Aubrey Davis,u0001663,MGMT0322 PHYS0113 CHEM0350 MGMT0332 PHYS0027 MATH0361 CBEA0257 BIOL0268 MGMT0120 BUSN0407 BUSN0066 MGMT0044 LAWS0049 BIOL0305
Aurora Moore,u0001664,MGMT0155 HIST0078 BUSN0318 ENGN0085 LAWS0009 PHYS0276 MATH0140 BIOL0305
Ruby Williams,u0001665,BIOL0452 CHEM0084 ENGN0313 HIST0078 ENGN0085 CHEM0207 CHEM0317 HIST0482 CBEA0186 BUSN0407 COMP0106 PHYS0495 BIOL0250 MATH0039 HIST0404 MATH0068 MATH0079
Norah Davis,u0001666,PHYS0028 BUSN0240 CBEA0297 PHYS0132 CHEM0312 COMP0474 COMP0320 CBEA0331
Peyton Williams,u0001667,BIOL0286 COMP0493 COMP0372 LAWS0333 MGMT0107 BUSN0240 COMP0108 CBEA0262 BUSN0099 CBEA0310 CBEA0316
Aubrey Martinez,u0001668,BUSN0205 HIST0188 PHYS0499 ENGN0275 MATH0370 LAWS0393 BUSN0163 MGMT0284 COMP0474 BIOL0255 MATH0361 CBEA0142
Isabelle Martinez,u0001669,MGMT0322 MGMT0198 ENGN0378 LAWS0144 BIOL0463 HIST0311 BUSN0366 BUSN0042 CBEA0040 CBEA0307 BIOL0172 MATH0491 BUSN0101 BIOL0488 MGMT0007
Nova Wilson,u0001670,MGMT0155 MGMT0233 COMP0493 BIOL0096 MATH0342 PHYS0001 COMP0086 MATH0057 MATH0029 CBEA0282 COMP0129 LAWS0427 MATH0039 COMP0320 BIOL0265
London Martinez,u0001671,CBEA0423 BIOL0034 BIOL0005 LAWS0094 MATH0354 BUSN0304 MATH0053 ENGN0152 ENGN0050 MATH0342 CHEM0469 HIST0355 BUSN0339 MATH0140 BUSN0008 CBEA0316
Mackenzie Johnson,u0001672,MGMT0322 HIST0126 CHEM0139 PHYS0015 MATH0342 ENGN0050 ENGN0353 PHYS0028 COMP0108 BUSN0291 ENGN0054 MGMT0044 CBEA0448 COMP0105 MATH0059
Vivian Garcia,u0001673,BIOL0488 BIOL0034 HIST0078 CHEM0036 COMP0249 LAWS0075 BUSN0101 ENGN0336 BIOL0305 MATH0002 HIST0263 LAWS0323
Katherine Jones,u0001674,MGMT0181 MATH0308 MGMT0358 BIOL0175 BIOL0145 BUSN0396 MATH0149 BIOL0184 LAWS0095 MGMT0468 PHYS0446 BIOL0172 CBEA0123 CHEM0443
Amelia Taylor,u0001675,MGMT0198 MATH0020 CHEM0036 CBEA0201 LAWS0144 HIST0253 LAWS0026 ENGN0351 HIST0355 ENGN0387 LAWS0421 BIOL0172 CBEA0416
Hayden Wilson,u0001676,CBEA0018 CHEM0394 BUSN0318 BIOL0127 MGMT0332 BUSN0384 BIOL0475 LAWS0385 CBEA0417 LAWS0381 MATH0450 BIOL0115 BUSN0043
Addison Smith,u0001677,BIOL0247 ENGN0470 BIOL0127 PHYS0295 BIOL0082 LAWS0333 COMP0129 MGMT0270 LAWS0254
Ayla Moore,u0001678,LAWS0124 BUSN0205 CHEM0350 ENGN0313 LAWS0097 CHEM0394 CBEA0201 CBEA0257 MATH0210 CBEA0448 BIOL0114 CBEA0471 COMP0494 MATH0161 CHEM0312 CHEM0317 CBEA0316
Samantha Moore,u0001679,BIOL0109 ENGN0327 LAWS0144 PHYS0295 LAWS0117 ENGN0458 MATH0357 BIOL0438 COMP0348 MATH0178 BUSN0259 CHEM0325 COMP0199
Stella Smith,u0001680,CHEM0084 COMP0493 HIST0334 MATH0244 CHEM0389 LAWS0465 BUSN0291 CBEA0239 BUSN0066 CBEA0231 COMP0105
Samantha Martinez,u0001681,BIOL0109 ENGN0060 ENGN0313 MGMT0215 CBEA0021 CBEA0011 CBEA0316 COMP0290 BUSN0066 BIOL0250 MGMT0125 COMP0199 CBEA0142
Hayden Rodriguez,u0001682,CBEA0018 MGMT0198 MGMT0024 BIOL0127 COMP0234 CBEA0423 COMP0372 LAWS0144 HIST0485 LAWS0117 BIOL0184 ENGN0104 HIST0355 PHYS0211 CBEA0131 CHEM0130 BUSN0411
Isla Miller,u0001683,MATH0032 CHEM0269 PHYS0027 ENGN0275 ENGN0050 CHEM0046 HIST0177 CHEM0371 LAWS0143 MATH0178 PHYS0132 BIOL0073 CBEA0169 HIST0128
Brianna Wilson,u0001684,MGMT0024 CHEM0139 ENGN0378 BIOL0463 CBEA0359 BIOL0114 MGMT0464 CHEM0371 BUSN0374 CBEA0307 COMP0494 BIOL0219 CBEA0102 HIST0311 CBEA0142
Jade Brown,u0001685,MGMT0181 CHEM0269 CHEM0036 HIST0449 MATH0357 HIST0498 BUSN0146 COMP0129 HIST0432 MATH0308 COMP0483 BIOL0486 CBEA0038 MGMT0233 LAWS0154 BIOL0221 CHEM0207 ENGN0272 COMP0390 BUSN0291 LAWS0421 BIOL0255
London Miller,u0001686,HIST0158 HIST0174 CHEM0369 CHEM0037 BIOL0196 LAWS0333 MGMT0159 MATH0370 LAWS0026 COMP0478 BUSN0374 LAWS0218 CBEA0102 CBEA0169 MATH0079
Maddison Jones,u0001687,CHEM0036 MATH0461 CBEA0162 CBEA0262 CHEM0116 BUSN0407 HIST0404 MATH0308 ENGN0135 ENGN0230 CBEA0102 ENGN0266 BUSN0208 CBEA0065 BUSN0058 COMP0147 MGMT0453 LAWS0228 ENGN0351 ENGN0134 CBEA0118
Ariana Miller,u0001688,LAWS0124 BIOL0016 COMP0372 CHEM0437 BIOL0168 ENGN0377 COMP0108 MGMT0044 ENGN0367 HIST0128 CHEM0325 HIST0382
Hazel Miller,u0001689,BIOL0401 ENGN0050 CHEM0238 CBEA0448 COMP0106 PHYS0027 ENGN0439 BUSN0374 ENGN0230 CBEA0102 HIST0176 ENGN0060 PHYS0466 CBEA0245 CHEM0394 BIOL0114 PHYS0267 MGMT0453 MGMT0468 HIST0174
Mila Davis,u0001690,CBEA0293 COMP0460 BIOL0214 HIST0360 COMP0235 ENGN0455 CHEM0469 COMP0047 CBEA0040 ENGN0329
Victoria Johnson,u0001691,LAWS0124 BUSN0205 CHEM0350 BUSN0324 CHEM0080 BIOL0250 BIOL0305 COMP0249 CHEM0443 PHYS0495 MATH0450 MATH0119 MATH0161 MATH0225 ENGN0230 PHYS0213 BUSN0031 CBEA0142
Jade Martinez,u0001692,BUSN0205 CHEM0269 BIOL0401 MGMT0420 PHYS0279 PHYS0363 MATH0023 CHEM0371 BUSN0374 CBEA0300 PHYS0251 BIOL0286 PHYS0330 BIOL0214 COMP0249 ENGN0387 PHYS0466 MATH0002 ENGN0085
Jade Rodriguez,u0001693,HIST0485 LAWS0144 HIST0263 COMP0306 MATH0342 CBEA0231 CHEM0402 CHEM0317 BIOL0265 MGMT0232
Mary Garcia,u0001694,BIOL0145 CHEM0025 BUSN0166 BUSN0098 ENGN0367 CBEA0018 COMP0352 CHEM0013 CHEM0371 PHYS0398 COMP0105 CHEM0443 PHYS0137 MGMT0358 MATH0473 CBEA0200 LAWS0009 MGMT0157 BIOL0096 MATH0373 CBEA0123 MATH0164
Anna Garcia,u0001695,BUSN0227 LAWS0397 PHYS0295 MGMT0107 MATH0156 HIST0414 BIOL0052 BIOL0438 PHYS0148 ENGN0344 COMP0199 HIST0382 CHEM0443
Kennedy Davis,u0001696,BIOL0247 ENGN0327 PHYS0137 LAWS0397 HIST0449 HIST0253 HIST0153 LAWS0095 HIST0070 ENGN0093 CBEA0102 COMP0242 PHYS0466 CHEM0220
Rose Johnson,u0001697,CBEA0018 ENGN0470 ENGN0379 COMP0496 BUSN0304 CBEA0294 PHYS0028 MGMT0476 MGMT0209 HIST0128 BUSN0380 BUSN0191
Hadley Davis,u0001698,ENGN0060 MGMT0183 BUSN0205 BUSN0122 CHEM0013 MGMT0453 LAWS0228 HIST0216 ENGN0134 HIST0174 BUSN0380 MATH0298 MGMT0232
Natalia Smith,u0001699,COMP0343 BIOL0016 HIST0126 MATH0087 CHEM0046 PHYS0276 ENGN0377 CBEA0186 CBEA0500 BUSN0374 MGMT0209 PHYS0495 BIOL0073 MATH0068 COMP0496 LAWS0254
Ariana Johnson,u0001700,BIOL0452 CBEA0423 CBEA0408 BIOL0114 ENGN0152 COMP0249 ENGN0399 MATH0057 MATH0029 PHYS0446 ENGN0230 COMP0474 COMP0242 HIST0077 PHYS0279 HIST0432
Skylar Brown,u0001701,BUSN0205 BIOL0034 CHEM0269 CHEM0349 ENGN0439 MGMT0061 HIST0406 CBEA0200 MATH0053 ENGN0426 CHEM0375 CBEA0231 BUSN0335 COMP0348 BIOL0073 PHYS0213 CHEM0317 MATH0079
Charlee Brown,u0001702,MGMT0322 LAWS0063 PHYS0292 LAWS0094 CHEM0319 COMP0347 ENGN0104 ENGN0093 CBEA0142
Victoria Smith,u0001703,HIST0158 LAWS0100 COMP0409 CHEM0467 MATH0062 HIST0360 PHYS0211 HIST0077 MATH0068 MATH0298 HIST0432
Lia Davis,u0001704,CHEM0112 BUSN0227 BUSN0384 PHYS0466 MATH0473 COMP0249 PHYS0383 ENGN0134 MATH0178 CBEA0131 ENGN0336 ENGN0173 HIST0404
Melanie Wilson,u0001705,BIOL0286 LAWS0171 MGMT0215 COMP0306 HIST0449 BUSN0400 BUSN0291 CBEA0310 HIST0243
Nora Rodriguez,u0001706,BIOL0463 BIOL0268 MATH0342 LAWS0095 ENGN0309 CHEM0462 COMP0352 MATH0244 ENGN0004 CHEM0046 COMP0478 ENGN0436 MGMT0120 HIST0406 COMP0136 COMP0460 BUSN0291 COMP0392 CHEM0056 BIOL0255 BUSN0008
Luna Taylor,u0001707,CBEA0245 BIOL0034 CHEM0349 MATH0087 LAWS0144 MATH0210 CHEM0389 HIST0360 BUSN0366 PHYS0028 HIST0070 CBEA0262 COMP0478 BIOL0219 LAWS0421 CBEA0102 CHEM0325
Serenity Wilson,u0001708,ENGN0327 CHEM0013 ENGN0050 MATH0057 CHEM0116 CBEA0262 COMP0290 BIOL0115 PHYS0466
Rylee Miller,u0001709,MATH0212 ENGN0275 ENGN0458 MATH0280 BUSN0058 MGMT0209 ENGN0093 MATH0150 COMP0187 ENGN0329
Hannah Martinez,u0001710,HIST0076 MATH0051 BUSN0066 COMP0047 MATH0140 MATH0161 COMP0067 PHYS0446 CBEA0307 CHEM0130 BIOL0265 CHEM0443
Josephine Davis,u0001711,MGMT0198 MGMT0024 CHEM0248 HIST0126 BUSN0396 CHEM0472 HIST0334 ENGN0085 BIOL0114 BUSN0260 CHEM0489 BUSN0058 MATH0051 MGMT0281 MATH0029 MATH0164 COMP0496 CHEM0443
Taylor Garcia,u0001712,CBEA0018 CHEM0248 LAWS0063 HIST0126 HIST0078 PHYS0363 LAWS0386 PHYS0295 CHEM0388 LAWS0026 CHEM0469 BIOL0438 PHYS0211 BUSN0374 PHYS0495 CBEA0307 BIOL0486 CHEM0443
Raelynn Davis,u0001713,BIOL0401 MATH0053 CBEA0471 BIOL0265 CHEM0472 CHEM0369 HIST0355 MATH0354 CBEA0423 MGMT0120 ENGN0104 BUSN0042 PHYS0271 ENGN0223 LAWS0226 ENGN0085 BIOL0184 ENGN0426 HIST0263
Isla Davis,u0001714,ENGN0060 BIOL0315 LAWS0171 PHYS0330 MATH0087 ENGN0010 ENGN0152 CBEA0186 COMP0290 PHYS0006 CHEM0238 CHEM0462 LAWS0218 ENGN0445 MGMT0125 LAWS0254
Daisy Williams,u0001715,COMP0352 HIST0078 HIST0126 LAWS0197 BIOL0463 MGMT0107 HIST0360 ENGN0353 BUSN0454 MGMT0281 MATH0029 MATH0178 BIOL0172 BIOL0265
